path,name,norm,types,isCatalog,suggestedManualSubtypes,isOther,suggestedManualFallback,folder
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano de expansión térmica de ejes para la caja reductora LAF 1173 REINTJES - 001.pdf,Plano de expansión térmica de ejes para la caja reductora LAF 1173 REINTJES - 001,plano de expansion termica de ejes para la caja reductora laf 1173 reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano de instalación mecánica del reductor marino REINTJES - 001.pdf,Plano de instalación mecánica del reductor marino REINTJES - 001,plano de instalacion mecanica del reductor marino reintjes 001,"manual,plano",false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano de sistema hidráulico para lubricación de reductores con bomba de reserva REINTJES - 001.pdf,Plano de sistema hidráulico para lubricación de reductores con bomba de reserva REINTJES - 001,plano de sistema hidraulico para lubricacion de reductores con bomba de reserva reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado babor.pdf,Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado babor,plano de vibracion torsional de la caja reductora laf reintjes 001 lado babor,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado estribor.pdf,Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado estribor,plano de vibracion torsional de la caja reductora laf reintjes 001 lado estribor,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano del extremo cónico del eje de entrada del reductor REINTJES - 001.pdf,Plano del extremo cónico del eje de entrada del reductor REINTJES - 001,plano del extremo conico del eje de entrada del reductor reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano del sistema de supervisión y control  para la caja reductora LAF 1173 REINTJES - 001.pdf,Plano del sistema de supervisión y control  para la caja reductora LAF 1173 REINTJES - 001,plano del sistema de supervision y control para la caja reductora laf 1173 reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano del sistema hidráulico de lubricación con bomba de reserva para cajas LAF REINTJES - 001.pdf,Plano del sistema hidráulico de lubricación con bomba de reserva para cajas LAF REINTJES - 001,plano del sistema hidraulico de lubricacion con bomba de reserva para cajas laf reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Plano Interfaz Caja Reductora SCHOTTEL - 001.pdf,Plano Interfaz Caja Reductora SCHOTTEL - 001,plano interfaz caja reductora schottel 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Procedimiento de conservación y protección de cajas reductoras marinas REINTJES - 001.pdf,Procedimiento de conservación y protección de cajas reductoras marinas REINTJES - 001,procedimiento de conservacion y proteccion de cajas reductoras marinas reintjes 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24111] - CAJA REDUCTORA NRO. 1/Procedimiento de limpieza de sistemas hidráulicos de cajas OD integrados al sistema de engranajes SCHOTTEL - 001.pdf,Procedimiento de limpieza de sistemas hidráulicos de cajas OD integrados al sistema de engranajes SCHOTTEL - 001,procedimiento de limpieza de sistemas hidraulicos de cajas od integrados al sistema de engranajes schottel 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Catálogo de piezas de repuesto del Reductor LAF 1173.pdf,Catálogo de piezas de repuesto del Reductor LAF 1173,catalogo de piezas de repuesto del reductor laf 1173,,true,"manual_herramientas,manual_partes",false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Datasheet de vibración torsional de la caja reductora LAF1173 REINTJES - 002 lado babor.pdf,Datasheet de vibración torsional de la caja reductora LAF1173 REINTJES - 002 lado babor,datasheet de vibracion torsional de la caja reductora laf1173 reintjes 002 lado babor,datasheet,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Ficha técnica de lubricantes aprobados para motor marino REINTJES - 001.pdf,Ficha técnica de lubricantes aprobados para motor marino REINTJES - 001,ficha tecnica de lubricantes aprobados para motor marino reintjes 001,datasheet,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Ficha técnica detallada del modelo LAF 1173 de REINTJES - 001.pdf,Ficha técnica detallada del modelo LAF 1173 de REINTJES - 001,ficha tecnica detallada del modelo laf 1173 de reintjes 001,datasheet,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Folleto técnico  Espaciadores esféricos RotaChock para montaje de caja reductora LAF 1173.pdf,Folleto técnico  Espaciadores esféricos RotaChock para montaje de caja reductora LAF 1173,folleto tecnico espaciadores esfericos rotachock para montaje de caja reductora laf 1173,manual,false,,true,true,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Hoja técnica de señales de control y alarma para la caja reductora LAF 1173 REINTJES - 001.pdf,Hoja técnica de señales de control y alarma para la caja reductora LAF 1173 REINTJES - 001,hoja tecnica de senales de control y alarma para la caja reductora laf 1173 reintjes 001,datasheet,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Manual de instalación y alineación de reductores marinos pesados con fijación rígida REINTJES - 001.pdf,Manual de instalación y alineación de reductores marinos pesados con fijación rígida REINTJES - 001,manual de instalacion y alineacion de reductores marinos pesados con fijacion rigida reintjes 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Manual de instrucción servicio de la caja reductora LAF 1173 REINTJES - 001.pdf,Manual de instrucción servicio de la caja reductora LAF 1173 REINTJES - 001,manual de instruccion servicio de la caja reductora laf 1173 reintjes 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Manual estandarizado de preservación y protección para la caja reductora LAF REINTJES - 001.pdf,Manual estandarizado de preservación y protección para la caja reductora LAF REINTJES - 001,manual estandarizado de preservacion y proteccion para la caja reductora laf reintjes 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Manual estandarizado para caja reductora LAF con fijación rígida mediante chocks de resina REINTJES - 001.pdf,Manual estandarizado para caja reductora LAF con fijación rígida mediante chocks de resina REINTJES - 001,manual estandarizado para caja reductora laf con fijacion rigida mediante chocks de resina reintjes 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Manual estandarizado para caja reductora LAF con fijación rígida mediante chocks metálicos REINTJES - 001.pdf,Manual estandarizado para caja reductora LAF con fijación rígida mediante chocks metálicos REINTJES - 001,manual estandarizado para caja reductora laf con fijacion rigida mediante chocks metalicos reintjes 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Montaje y alineación para intercambiador de placas de la caja reductora.pdf,Montaje y alineación para intercambiador de placas de la caja reductora,montaje y alineacion para intercambiador de placas de la caja reductora,manual,false,,true,true,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano de análisis de cargas y contorno del eje de salida de caja reductora LAF 1173 REINTJES - 001.pdf,Plano de análisis de cargas y contorno del eje de salida de caja reductora LAF 1173 REINTJES - 001,plano de analisis de cargas y contorno del eje de salida de caja reductora laf 1173 reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano de expansión térmica de ejes para la caja reductora LAF 1173 REINTJES - 001.pdf,Plano de expansión térmica de ejes para la caja reductora LAF 1173 REINTJES - 001,plano de expansion termica de ejes para la caja reductora laf 1173 reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano de instalación mecánica del reductor marino REINTJES - 001.pdf,Plano de instalación mecánica del reductor marino REINTJES - 001,plano de instalacion mecanica del reductor marino reintjes 001,"manual,plano",false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano de sistema hidráulico para lubricación de reductores con bomba de reserva REINTJES - 001.pdf,Plano de sistema hidráulico para lubricación de reductores con bomba de reserva REINTJES - 001,plano de sistema hidraulico para lubricacion de reductores con bomba de reserva reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado babor.pdf,Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado babor,plano de vibracion torsional de la caja reductora laf reintjes 001 lado babor,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado estribor.pdf,Plano de vibración torsional de la caja reductora LAF REINTJES - 001 lado estribor,plano de vibracion torsional de la caja reductora laf reintjes 001 lado estribor,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano del extremo cónico del eje de entrada del reductor REINTJES - 001.pdf,Plano del extremo cónico del eje de entrada del reductor REINTJES - 001,plano del extremo conico del eje de entrada del reductor reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano del sistema de supervisión y control  para la caja reductora LAF 1173 REINTJES - 001.pdf,Plano del sistema de supervisión y control  para la caja reductora LAF 1173 REINTJES - 001,plano del sistema de supervision y control para la caja reductora laf 1173 reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano del sistema hidráulico de lubricación con bomba de reserva para cajas LAF REINTJES - 001.pdf,Plano del sistema hidráulico de lubricación con bomba de reserva para cajas LAF REINTJES - 001,plano del sistema hidraulico de lubricacion con bomba de reserva para cajas laf reintjes 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Plano Interfaz Caja Reductora SCHOTTEL - 001.pdf,Plano Interfaz Caja Reductora SCHOTTEL - 001,plano interfaz caja reductora schottel 001,plano,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Procedimiento de conservación y protección de cajas reductoras marinas REINTJES - 001.pdf,Procedimiento de conservación y protección de cajas reductoras marinas REINTJES - 001,procedimiento de conservacion y proteccion de cajas reductoras marinas reintjes 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Procedimiento de limpieza de sistemas hidráulicos de cajas OD integrados al sistema de engranajes SCHOTTEL - 001.pdf,Procedimiento de limpieza de sistemas hidráulicos de cajas OD integrados al sistema de engranajes SCHOTTEL - 001,procedimiento de limpieza de sistemas hidraulicos de cajas od integrados al sistema de engranajes schottel 001,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[241] - REDUCTORES/[24112] - CAJA REDUCTORA NRO. 2/Trabajo de mantenimiento intercambiador del reductor.pdf,Trabajo de mantenimiento intercambiador del reductor,trabajo de mantenimiento intercambiador del reductor,manual,false,,false,false,[241] - REDUCTORES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24211] ACOPLES FLEXIBLE (MOTOR-REDUCTOR) EJE NRO. 1 (ER)/Ficha técnica de la serie de acoplamientos elásticos VULKARDAN E - 001.pdf,Ficha técnica de la serie de acoplamientos elásticos VULKARDAN E - 001,ficha tecnica de la serie de acoplamientos elasticos vulkardan e 001,datasheet,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24211] ACOPLES FLEXIBLE (MOTOR-REDUCTOR) EJE NRO. 1 (ER)/Manual de uso y mantenimiento del acoplamiento VULKARDAN F de VU.pdf,Manual de uso y mantenimiento del acoplamiento VULKARDAN F de VU,manual de uso y mantenimiento del acoplamiento vulkardan f de vu,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24211] ACOPLES FLEXIBLE (MOTOR-REDUCTOR) EJE NRO. 1 (ER)/Plano técnico de ensamblaje del acoplamiento VULKARDAN F - 001.pdf,Plano técnico de ensamblaje del acoplamiento VULKARDAN F - 001,plano tecnico de ensamblaje del acoplamiento vulkardan f 001,plano,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24212] ACOPLES FLEXIBLE (MOTOR-REDUCTOR) EJE NRO. 2 (BR)/Ficha técnica de la serie de acoplamientos elásticos VULKARDAN E - 001.pdf,Ficha técnica de la serie de acoplamientos elásticos VULKARDAN E - 001,ficha tecnica de la serie de acoplamientos elasticos vulkardan e 001,datasheet,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24212] ACOPLES FLEXIBLE (MOTOR-REDUCTOR) EJE NRO. 2 (BR)/Manual de uso y mantenimiento del acoplamiento VULKARDAN F de VULKAN - 001.pdf,Manual de uso y mantenimiento del acoplamiento VULKARDAN F de VULKAN - 001,manual de uso y mantenimiento del acoplamiento vulkardan f de vulkan 001,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24212] ACOPLES FLEXIBLE (MOTOR-REDUCTOR) EJE NRO. 2 (BR)/Plano técnico de ensamblaje del acoplamiento VULKARDAN F - 001.pdf,Plano técnico de ensamblaje del acoplamiento VULKARDAN F - 001,plano tecnico de ensamblaje del acoplamiento vulkardan f 001,plano,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24213] ACOPLES FLEXIBLE (EJE-REDUCTOR) EJE NRO. 1 (ER) 200 mm/Manual de instrucciones de montaje para el acoplamiento D200 SCHOTTEL - 001.pdf,Manual de instrucciones de montaje para el acoplamiento D200 SCHOTTEL - 001,manual de instrucciones de montaje para el acoplamiento d200 schottel 001,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24213] ACOPLES FLEXIBLE (EJE-REDUCTOR) EJE NRO. 1 (ER) 200 mm/Plano de diseño y montaje de un acoplamiento de eje para sistemas.pdf,Plano de diseño y montaje de un acoplamiento de eje para sistemas,plano de diseno y montaje de un acoplamiento de eje para sistemas,plano,false,,false,false,[242] - ACOPLES
"media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24213] ACOPLES FLEXIBLE (EJE-REDUCTOR) EJE NRO. 1 (ER) 200 mm/Procedimiento de montaje, apriete y fijación de tornillos y dispos.pdf","Procedimiento de montaje, apriete y fijación de tornillos y dispos",procedimiento de montaje apriete y fijacion de tornillos y dispos,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24214] ACOPLES FLEXIBLE (EJE-REDUCTOR) EJE NRO. 2 (BR) 200 mm/Manual de instrucciones de montaje para el acoplamiento D200 SCHOTTEL - 001.pdf,Manual de instrucciones de montaje para el acoplamiento D200 SCHOTTEL - 001,manual de instrucciones de montaje para el acoplamiento d200 schottel 001,manual,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24214] ACOPLES FLEXIBLE (EJE-REDUCTOR) EJE NRO. 2 (BR) 200 mm/Plano de diseño y montaje de un acoplamiento de eje para sistemas marinos D200 SCHOTTEL - 001.pdf,Plano de diseño y montaje de un acoplamiento de eje para sistemas marinos D200 SCHOTTEL - 001,plano de diseno y montaje de un acoplamiento de eje para sistemas marinos d200 schottel 001,plano,false,,false,false,[242] - ACOPLES
media/uploads/equipo_docs/GRUPO 200/[242] - ACOPLES/[24214] ACOPLES FLEXIBLE (EJE-REDUCTOR) EJE NRO. 2 (BR) 200 mm/Plano engranaje de acoplamiento 1263098 SCHOTTEL - 001.pdf,Plano engranaje de acoplamiento 1263098 SCHOTTEL - 001,plano engranaje de acoplamiento 1263098 schottel 001,plano,false,,false,false,[242] - ACOPLES
